"Nancy Star","4389"
"Michael Romkey","2588"
"Sarah Gallick","4012"
"Mark A. S. McMenamin","1371"
"Marshall Kirk","2061"
"Geri Larkin","5697"
"Kahlil Gibran","1241"
"Adobe Creative Team","15491"
"Kurt Chandler","14642"
"Emma Speare","10493"
"Bill Goldberg","7551"
"Cara Saylor Polk","5381"
"Penny Dale","9944"
"David Steinman","524"
"Heather MacDonald","8814"
"Monika Curths","7834"
"Vautrin","7909"
"Chris  Van Allsburg","11906"
"John Clarke","7852"
"Stepha","74"
"Tom Clancy","145"
"Kimberly Raye","10382"
"Jean Rhys","4189"
"Isabelle R","1865"
"Robert Van De Castle","5017"
"Kathleen Kane","13313"
"Anita Brookner","1616"
"Robert Shea","8852"
"Oscar Hijuelos","1635"
"Neesa Hart","10380"
"S. Williams","2796"
"Augusten Burroughs","1555"
"John Howard Gri","5079"
"Newt Scamander","3088"
"Ted Enik","4775"
"Catherine Simmons Niven","5040"
"Dan Hurley","12330"
"Dr. Peter V. Rabins MD MPH","9878"
"Mickey Mantle","7189"
"Richard Ferber","15179"
"Kay Salem","8340"
"Hazel Harrison","472"
"Elke Pohl","7457"
"Deborah G. Felder","12978"
"G. Weston DeWalt","1530"
"Ralph Ellison","993"
"Esther Friesner","7176"
"William Sarabande","2861"
"Arnulf Zitelmann","2673"
"Julie Checkoway","13379"
"Jane Addams","10924"
"Eca De Queiros","2466"
"Leonard Wolf","4792"
"Ethan Mordden","11863"
"Jillian Hart","11441"
"O. Henry","9152"
"Wolfgang Hohlbein","1052"
"Nancy Kalish","12740"
"Antonia S. Byatt","15561"
"Alfred McBride","1501"
"Roswitha Quadflieg","10089"
"Donald L. Pipkin","13833"
"Robin Dellabough","6929"
"Jean-Philippe Toussaint","13586"
"Clare De Vries","15297"
"Mark Merlis","2430"
"John McCormick","8520"
"Symeon Shimin","11094"
"Cindy Bonner","3274"
"Robert Tallant","3183"
"John Stevens","3676"
"James Madison","12023"
"Pat Booth","12598"
"Attallah Shabazz","12682"
"William Oscar Johnson","15313"
"Carol Anshaw","786"
"Jeanette Baker","13318"
"Rachel Simon","1309"
"Edna Ferber","6183"
"John Ayto","6740"
"Rikki Ducornet","1463"
"Natalia Ilyin","7143"
"Ken Merrell","8401"
"Melanie Rawn","3996"
"Mary Tannen","9807"
"Shelly Burton","15068"
"Nuala O'Faolain","1591"
"Calvin Trillin","1308"
"Floyd C. Watkins","11997"
"Bill Deckard","14834"
"Nancy Alberts","4073"
"Elizabeth A. Flynn","9262"
"Misty Bernall","2548"
"Jim McLean","6771"
"Kate Dicamillo","6583"
"Jostein Gaarder","462"
"Michele Albert","8867"
"Redmond O'Hanlon","4355"
"Marcia Chen","9211"
"Pati Palmer","13806"
"Ruth Reichl","11835"
"Walter Ahlers","5914"
"Francis Kalnay","14251"
"Grace Shugart","11979"
"John Dean","13140"
"Douglas Wynn","12295"
"Mary Gehr","7760"
"Bella Abzug","3944"
"Betsy Wyckoff","11983"
"Mary Beth Lagerborg","15005"
"Penny Simkin","12758"
"Elizabeth Thornton","10363"
"E. Nesbit","13525"
"Lola Lemire Tostevin","3891"
"Susan Hubbard","4637"
"Lois Alter Mark","6832"
"John Buchan","9133"
"Steve Hagen","8753"
"Shelby Yastrow","4445"
"Senator Paul Wellstone","13462"
"Quintin Jardine","5379"
"Carolyn G. Heilbrun","13876"
"Dorit Bader Whiteman","8833"
"Harald Gerlach","8121"
"Paula Volsky","5446"
"David Wimbish","14952"
"Mike Resnick","9784"
"Josip Novakovich","13370"
"Laura Dower","5870"
"John Welchman","11978"
"Lauren F. Winner","5976"
"Heron","11445"
"David Finn","3684"
"Malvina (Editor) Sewell","450"
"Sheri S Tepper","8500"
"Ronald De Leeuw","5435"
"Sir George Trevelyan","2024"
"Cornwell Patricia","2910"
"Eileen Goudge","897"
"Frederick Lenz","4960"
"Diana Silber","7938"
"Julia Phillips","14728"
"Christina Pribicevic-Zoric","13397"
"Dominic O'Brian","13781"
"Patricia Hedges","3964"
"Burton Raffel","1598"
"Brenda Brown","13490"
"J. R. Parrish","33"
"Leonard Goldberg","3080"
"James Pope","6871"
"Carla Damron","7815"
"Gordan Korman","8394"
"R. J. Pineiro","3035"
"Margaret Watson","6150"
"Jo Goodman","13936"
"Marybeth Sparrow","7420"
"元阳","12427"
"Veronika Martenova Char","1516"
"Pat Ross","12269"
"Erica Lennard","1368"
"Paul Temple","1915"
"Naomi Kritzer","9371"
"Reginald Hill","9849"
"Virginia Trioli","8661"
"Jesse Liberty","4782"
"Jon Spoelstra","12123"
"W. R. Philbrick","15121"
"Todd Lammle","2754"
"Jack Olsen","8987"
"Hanif. Kureishi","2639"
"Charlotte","11539"
"Joanna Elm","6011"
"Jo Dereske","56"
"Malcolm Cowley","11546"
"M. A. Harper","6184"
"Stephen L. Carter","4436"
"John R. Holt","331"
"David Ferry","7309"
"Bill McCay","7201"
"Nancy Pearl","3472"
"Mihaly Csikszentmihalyi","1947"
"Frank Drake","7951"
"Kate Christensen","9802"
"Richard Marek","6749"
"James Lapine","4955"
"Lucasta Miller","7474"
"Todd Herzog","855"
"Louis L'Amour","105"
"Millard Meiss","14486"
"James Neff","13196"
"René Girard","6971"
"Jim Butcher","2983"
"Carl Lombard","12586"
"Uli Aumüller","1550"
"Norman F. Cantor","8777"
"Gianni Versace","14726"
"G. P. Taylor","1233"
"Jenny Davidson","10846"
"Alice Munro","2342"
"Ana?s. Nin","12384"
"Michael Hoeye","10560"
"Leo Hamalian","14132"
"Matthew Head","14312"
"Bonnie Napoli","7072"
"E.B. Greenwo","5032"
"Debra Webb","10385"
"James Houston","9631"
"Julie Brincklo","7732"
"Xinran Xinran","6291"
"Dr. Seuss","974"
"Jan Lynette Dargatz","12841"
"Frances Perry","14813"
"Gary Provost","5659"
"Lama Anagarika Govinda","3213"
"Steve Grenard","7739"
"William H. Hylton","9595"
"Daniel Keyes","1981"
"Elizabeth North","7949"
"Jeremy Harwood","3485"
"Keyton Weissinger","10571"
"Roberto Calasso","4820"
"Philip Reeve","9064"
"Elizabeth M. Norman","7166"
"William A. Niering","14784"
"Rupert Neudeck","15548"
"Michelle Slatalla","10755"
"Marc Olden","14406"
"D. W. Buffa","9408"
"Colin White","12583"
"Maira Kalman","4394"
"Nancy McKenzie","4653"
"Jane Rogers","7820"
"Brian Vallee","11541"
"Fred Chappell","3659"
"Jean Van Leeuwen","4981"
"Ken Wilber","1604"
"Verena Koch","3836"
"Frank R. Westie","15218"
"Donna Frazier","10428"
"Garry B. Trudeau","7572"
"Peter James","10287"
"Ann Powers","8580"
"Sharon Pape","15165"
"Ann-Marie MacDonald","970"
"Nicholas Adams","8369"
"Elliott Hester","1913"
"Frederik Pohl","803"
"Ann Howard Halsey","6293"
"Elizabeth Lawrence","14094"
"Michael Hudson","366"
"Pamela Griffin","2402"
"V.K. Narayanan","1656"
"Judith McNaught","626"
"Michael Macdonald Mooney","4488"
"Uta Hagen","2971"
"Nina Kidd","7460"
"Forbes Magazine","14980"
"Jeff & Garrett","14757"
"Joe Buff","5845"
"Kara Dalkey","4099"
"Alice Miller","3849"
"James Hatch","1544"
"Tomas Eloy Martinez","14568"
"Gene Light","1927"
"Sam Siciliano","1526"
"Celia Brooks Brown","30"
"Patrick Demarchelier","12650"
"Miki Aihara","15466"
"Paul Simon","11550"
"Chiang Yee","13150"
"Zelig Pliskin","13137"
"Liz Carpenter","6839"
"Michael Connelly","889"
"Robert Claiborne","4078"
"Sheri S. Tepper","973"
"Hubert Deymann","15569"
"Sonia Moore","11771"
"Ph.D. Martin Katahn","14815"
"M. I. Finley","10201"
"Till Raether","4132"
"John M. Gottman","4958"
"Richard P. Feynman","9816"
"BH&G Editors","9166"
"John McLean","12816"
"Adam Lee","6993"
"Stephen C. Lundin","9339"
"Gary Kinder","5952"
"Millenia Black","3331"
"Jerry L. Patterson","14543"
"Augusto Monterroso","6569"
"Vicki Marshall","3993"
"Reg Sandland","12444"
"Frank Kermode","8640"
"Horace","4528"
"Thomas Meehan","13849"
"H. Miller","12091"
"Bett Williams","5927"
"Stefanie Scott","2730"
"Patrick Lestewka","12621"
"Shirlee Busbee","914"
"Thomas Swan","4969"
"Bruce Woods","9482"
"Vissell","14025"
"Marian Engel","12180"
"Mark Teague","588"
"Elizabeth; Sherrill","15630"
"J Corrie; Sherrill","15631"
"Mark Kalesniko","9047"
"John Toohey","11733"
"Susan Stevens","15013"
"Ed Solomon","11891"
"Arundhati Roy","221"
"Patricia Calvert","15407"
"Stephen Cannell","4478"
"Jill Jones","8374"
"Richard L. Anderson","1770"
"Kathleen O'Neal Gear","818"
"Willi Glasauer","700"
"Consumer Guide Editors","11190"
"Jonn Mumford","8648"
"Robert Langbaum","10859"
"Patricia Leitch","7756"
"Biederman","6666"
"Daphne Du Maurier","161"
"Tim Hansel","14847"
"Rosellen Brown","3231"
"Robert Anton Wilson","8853"
"William Sears","4918"
"Palmer-Pletsch Associates","13805"
"Ruth Chew","2621"
"Patricia Haugaard","15589"
"Gerhard Roth","6631"
"Deborah Copaken Kogan","9924"
"P. C. Cast","4008"
"Karen Kijewski","5101"
"Gustavo Perez-Firmat","8077"
"Rochelle Alers","6328"
"Loree Lough","10352"
"Helmut Kossodo","9642"
"Susan Tang","2240"
"Aaron Copland","6706"
"ACSM","9502"
"Lurlene Mcdaniel","321"
"Wyatt Blassingame","15372"
"Robert Kelley","4817"
"Eth Clifford","3263"
"Clifford A. Pickover","8857"
"Barbara Siebel Thomas","5679"
"Sonja Hauser","6697"
"Jennifer Ash","8799"
"Rita Cristofari","12694"
"Lesley Holme","14554"
"Peter Hilliges","5990"
"Roger Housden","5235"
"John S. Littell","6438"
"Dwight Allen","11275"
"Charles Swindall","10837"
"Ali Smith","5126"
"Michael Allen Dymmoch","12825"
"Samuel Cioran","10965"
"Bill Quinn","11368"
"William Barrett","3967"
"R. T. Stevens","9920"
"Oliver Latsch","1168"
"Betty J. Eadie","2210"
"Faith Conlon","8843"
"Theodore Geisel","6900"
"Kathy Lette","7242"
"Beryl Markham","13130"
"A Oswald","8133"
"Sebastian Junger","305"
"Lisa Childs","6527"
"Richard A. Knaak","3702"
"Fatima Mernissi","10996"
"John Bunyan","11762"
"Mick Jackson","8800"
"Eric Sanvoisin","7192"
"Charles Portis","8212"
"Eileen Wilks","6234"
"Doug Peacock","5478"
"Scott J. Peterson (MCSD MCT)","8902"
"Abby Bardi","12306"
"Trudy Krisher","7087"
"Victoria Bylin","6999"
"Mari Akino","9039"
"Rudolph Ritesema","11915"
"Dallas Willard","14948"
"Lucy Mead","5307"
"Allan W. Eckert","8297"
"Florence E. Davidson","12527"
"Zelda Lockhart","12664"
"Harold W. Blodgett","14103"
"Gavin Rowe","3107"
"Su Tong","9894"
"A. V. Sellwood","2847"
"Pascal Bonafoux","13644"
"Thomas Harris","410"
"The Editors Of Peop","4847"
"James Strachey","1900"
"Ulrich Holbein","4767"
"Amy Hill Heart","1935"
"Catherine Jones","2994"
"Armand Pierhal","10181"
"Sara Craven","10188"
"Karen Ritchie","7319"
"Matt Christopher","1431"
"Phoebe McPhee","4411"
"James Patrick Donleavy","4939"
"Tanya Maria Barrientos","12623"
"Andreas Schlüter","7812"
"Anne Frank House","14364"
"Arthur Slade","7080"
"Beverly West","4385"
"Gail Evans","8106"
"David Burn","8886"
"Colin Spencer","2068"
"Steve Gerlach","5716"
"Camille Paglia","1171"
"Jim Underwood","3488"
"John Van Burek","9284"
"Jane Hissey","3117"
"Amy Goldman Koss","3712"
"Phil Hale","13668"
"Fowler","7454"
"Frank W. Abagnale","3156"
"William J. Kennedy","1014"
"Kevin O'Neill","294"
"Irene B. Brand","4234"
"Marilyn Durham","15336"
"Sheila Stern","6394"
"Ed Stivender","11919"
"Michael Tanner","4554"
"Dennis Miller","6134"
"James Jones","11845"
"Ursula Kösters-Roth","6981"
"Tony Wheeler","4255"
"David R. George III","3364"
"Barbara Taylor Bradford","583"
"Jackie Forster","10646"
"Daniel Clowes","5452"
"G & R Publishing","4461"
"Allana Martin","15229"
"Matthew Ward","4595"
"Susan Napier","6231"
"Delta Burke","3356"
"Thomas Gifford","1634"
"June Sochen","10655"
"Eileen Putman","14751"
"Hope S. Warshaw","11277"
"Patrick Taylor","5034"
"Lisa Huang Fleischman","12328"
"Lynn Weiss","13455"
"Jean Little","6887"
"Taylor Kincaid","12660"
"DK Publishing","6401"
"Jennifer L. Leo","7716"
"A. R. Braunmuller","4872"
"Erich Scheurmann","10426"
"Chuck Smith","10011"
"Ruth Nanda Ashen","10037"
"Cybill Shepherd","172"
"Herbert B. Puryear","9251"
"Ken Abraham","3295"
"Dorothy Leigh Sayers","6668"
"Gert Postel","13727"
"ORSON SCOTT CARD","2461"
"Allen Widome","558"
"Rush","1120"
"Sarah Ferguson Duchess Of York","14917"
"Jimmy Guterman","10543"
"Z. Barnes","2003"
"Carolyn Wyman","11438"
"Arnold Robbins","5219"
"Diane Bell","12029"
"John Maccabee","15101"
"Daniel B. Baker","9510"
"Lee Madigan","10490"
"Janet Tashjian","11322"
"Angela C. Santomero","12773"
"Carole C. Carlson","11289"
"Pam Kurtz","10777"
"Leslie Feinberg","781"
"Carole Mortimer","1388"
"Margaret Miner","12111"
"Jaclyn Grace","4343"
"Heinrich Boll","4251"
"Robert Levine","12716"
"Constance Hale","13378"
"Antoine Bello","3833"
"Jonathan A. Michaels","9606"
"T. G. Steff","7055"
"Dorcas Woodbury Haller","1152"
"Marion Owen","12471"
"Kimberly Ann Coe","2220"
"Jack E. Davis","10800"
"Shirley Climo","14081"
"Tierney McClellan","14139"
"Marvin Miller","600"
"Dan Quayle","101"
"Jean DeBrunhoff","1141"
"Christina Hoff-Sommers","8965"
"John Dunning","2825"
"Erik Gloßmann","7360"
"Synthia Saint James","12047"
"Michael Palin","13398"
"Mike Tidwell","13152"
"Chuck Williams","1808"
"Billy Bob Thornton","12024"
"Jessica Douglass","13305"
"Jean-Pierre Harrison","9628"
"Wolfgang E. Schl","15534"
"Suzann Ledbetter","11806"
"Maureen Child","2250"
"Daniel T. Jones","5338"
"Jay Wise","12779"
"James W. Hall","4474"
"Gabriel García Márquez","201"
"Christopher Dolley","4813"
"Janet Lunn","2744"
"Percy Bysshe Shelley","7310"
"Seamus Deane","12439"
"Run Ishida","15495"
"Clarissa Pinkola Estes","9923"
"Faith Sullivan","12546"
"Jerry I. Porras","8820"
"Patsy Clairmont","10819"
"Anthony Louis","13064"
"Alesia Holliday","4055"
"Guy Gavriel Kay","5531"
"Jacques Papy","9614"
"Caroline Schrodes","12051"
"George Macdonald","5635"
"Mary Lou Podlasiak","13672"
"Paul Dixon","11943"
"Pema Chodron","6652"
"Linda Singer","5740"
"Leslie Land","1461"
"Paul Davies","7292"
"Eileen Elias Freeman","14371"
"Ed Laing","3375"
"Allen Klein","9349"
"Betty Mahmoody","8692"
"Sidonie­Gabrielle Colette","13008"
"Tony Earley","4937"
"Becky Gold","14668"
"Maria Csollány","8628"
"Terry Pratchett","256"
"Gary Devon","1994"
"Hermann Hesse","1109"
"Liz Evans","14321"
"James And Chris Collier","13335"
"Daphne Phelps","13394"
"James Cummins","15437"
"Lisa Jewell","5695"
"Bee Willey","9367"
"Priscilla Olson","10150"
"Ferris Greenslet","12819"
"Kate DiCamillo","3033"
"Des MacHale","1958"
"Virginia Henley","2824"
"Chicago Editorial Staff","13380"
"Ellen Sue Stern","14547"
"Fumiya Sato","15470"
"Stuart Dybek","6250"
"Walter Dean Myers","3267"
"Richard N. Patterson","4057"
"Larry Dossey","7541"
"Arthur Rimbaud","6567"
"JAMES ALEXANDER Thom","2615"
"Hertha Pauli","12788"
"Ruby Jean Jensen","3783"
"Ismail Kadare","13403"
"Boris Cyrulnik","7486"
"Gemma Alexander","4770"
"Kathleen A. Brehony","2701"
"Ray Miller","13891"
"Suzanne Duranceau","13527"
"Sharan Newman","4296"
"Norence A. Nelson","6136"
"David Galloway","8480"
"Joey Light","3902"
"Jea Yu","10403"
"Manuel Vazquez Montalban","8112"
"Gerald Lee Boyd","12430"
"Bahiyyih Nakhjavani","13634"
"Jim Lovell","13028"
"John B. Keane","12529"
"Jamie Buckingham","14837"
"Terry Alford","4717"
"Binnie Kirshenbaum","2540"
"Betsy Byars","631"
"William Zinsser","6742"
"Jessica Shaver","7729"
"Tim Paulson","11236"
"Iain Pears","1697"
"Nicholas Gage","5064"
"Major Garrett","11108"
"Janet Frank","12834"
"Gerhard Prause","9839"
"Jackie Kendall","12347"
"Willard Scott","3460"
"Karen Elizabeth Gordon","13442"
"David Skilton","3238"
"Anatolian Treasures","5574"
"Gerard Egan","15634"
"Brad Densmore","11332"
"Rona Jaffe","5975"
"George Dawes Green","7945"
"Logan","11673"
"Cay Van Ash","15137"
"William W. Hewitt","3714"
"Kazushi Hagiwara","8956"
"Michael Jensen","9345"
"Reuben Brower","8012"
"John Paul Allen","1154"
"Jean Genet","6142"
"Carolee Brockman","836"
"N.c. Wyeth","6624"
"Judith Leventhal","4320"
"James Goldman","6094"
"Kjell Johansson","2489"
"Libby Butterworth","10245"
"Mark Ellingham","7327"
"Laurie Lee","1524"
"J. M. Barrie","259"
"Kasey Michaels","2964"
"Eric Solomon","15116"
"Syed Hussein Alatas","4324"
"Peter Quennell","4084"
"Linda Nevins","5230"
"Stephen Chbosky","1040"
"Robin Bovey","13499"
"Lois J. Estner","10657"
"Laura Duis","10562"
"Jim Conway","10831"
"Emma Rose","1449"
"Piers Anthony","187"
"Susan Ludington-Hoe","3170"
"Sandra Levy Ceren","96"
"Marcia Stubbs","11210"
"L. R. Wright","13227"
"O.E. Rolvaag","10951"
"Alex Kershaw","966"
"Carole Klein","9676"
"Robert Coover","7547"
"Hannah Whitall Smith","11553"
"Marek Krajewski","7225"
"Ray Hansen","10517"
"Darien B. Cooper","14850"
"Harriet Lerner","12849"
"John C Brereton","14739"
"Times Books","10937"
"Barbara Faith","15146"
"V. A. Howard","874"
"David Schulz","5823"
"Lara Parker","11721"
"Barbara Haveland","5190"
"Marie Chapian","14883"
"Tom Wolfe","301"
"Leonid Gore","2665"
"MARLIS WEBER","5294"
"Margaret Lev","6061"
"Roland Evans","2700"
"John Grisewood","5835"
"Judith Stamper","9846"
"E. A. Mares","11679"
"Robert Finch","14976"
"Iorwerth Eiddon Stephen Edwards","14077"
"Yoshitaka Amano","10090"
"Claudia L. Johnson","9966"
"James C. Collins","8819"
"Dan Zevin","8127"
"Nancy Springer","9157"
"David Feldman","638"
"Valerie Taylor","7710"
"Ray","13889"
"Ron Camacho","11302"
"Ian Rankin","2559"
"Allegra Goodman","7802"
"Pamela E. Apkarian-Russell","4399"
"Cynthia D. Grant","9660"
"Spalding Gray","409"
"David Wright","9965"
"Michael Palmer","241"
"A. J. Russell","13038"
"Natasha Usher","6317"
"Laurence Sterne","14574"
"Todd Strasser","4398"
"Sparkle Hayter","5689"
"Maggie Gibson","5671"
"Philippe Jaccottet","9792"
"Rosalind M. Greenberg","9377"
"R Moritz","13738"
"Gien Karssen","14848"
"Edward Lee","5705"
"Margot Patterson Doss","12380"
"Trevanian","3757"
"W. P. Kinsella","3604"
"Daniel J. Hochstatter","11131"
"Eduardo Galeano","3645"
"Lisa Tuttle","6559"
"Harold S Kushner","13072"
"Dianna Booher","2832"
"Honolulu Theatre For Youth","12004"
"Jean-Paul Tibbles","10908"
"Aki Katsu","15485"
"Desmond Morris","7744"
"Luigi Guicciardi","8155"
"Michael Turner","13390"
"Elizabeth Nixon Weaver","12531"
"Edita M. Kaye","10635"
"Dao Strom","8040"
"Irene Diamond","12026"
"Joseph Heller","290"
"Dave Anderson","10567"
"Richard Courtney","12159"
"Miriam Therese Winter","4989"
"Kay David","6148"
"Anne Burton","1877"
"Garcia Marquez","15606"
"Roger Von Oech","6413"
"Walt Disney P","594"
"Phyllis Schneider","4042"
"G. Strachan","926"
"William Shatner","2542"
"William Jeremiah Coughlin","9406"
"R. W. Scholes","10865"
"Mary Keil","6090"
"Brooke Hastings","15103"
"George","11851"
"Susan Vreeland","1679"
"Chris Maynard","2191"
"Alexander Vassiliev","12360"
"Michael Meyer","8430"
"Bruce Ritter","14910"
"Susan Sontag","3826"
"James Fleming","14311"
"H. P. Lovecraft","5272"
"Stephanie Clement","9638"
"Lydia Y Minatoya","11321"
"Mercer Mayer","7426"
"Susan Gable","6147"
"Michael Broder","2891"
"Jack Gantos","11069"
"Shirley Worrall","12366"
"Gertrude C. Warner","5683"
"Katherine Tarbox","14023"
"William G Dyer","6342"
"Hugo","10182"
"John  Sandford","1381"
"Jen Banbury","530"
"Isabella MacDonald A","9775"
"Jane Goldman","11193"
"The Dalai Lama","6653"
"Mircea Eliade","3715"
"Roy W. Poe","7470"
"Steve Thayer","238"
"Steve Kluger","6546"
"Joe Weisberg","7621"
"Christos Kondeatis","7399"
"M. C. Beaton","12946"
"Don Miguel Ruiz","425"
"Thomas Noguchi","4638"
"Bill Wassmuth","8319"
"Les Roberts","7447"
"Konfuzius","13737"
"Aristophanes","9539"
"Tony Schwartz","14228"
"Tara Taylor Quinn","5214"
"Peter Jaksa","13461"
"Amy Sonnie","6135"
"Tom Magliozzi","4991"
"Liesel Linn","6081"
"Colum McCann","4787"
"Jamie Bastedo","9275"
"Joy Adamson","3421"
"Billy Sprague","10809"
"Desiderius Erasmus","6719"
"William Golding","352"
"Casey Makela","9808"
"Diane Hoh","4999"
"Geoffrey Mott-Smith","14783"
"Sushil Jajodia","4776"
"Hal Zina Bennett","2090"
"Susan Richards Shreve","3269"
"Norman Solomon","6647"
"Shobha De","14719"
"Dave Bowler","8657"
"Mirabel Osler","7264"
"Colin Higgins","8550"
"Barbara Savage","4060"
"Karl Baedeker","12489"
"Michael Leunig","7678"
"Roland Gary Jones","12463"
"Frank Waters","826"
"J.-D. Nasio","13594"
"Douglas Lindsay","4114"
"R. David Thomas","9858"
"Terrence Higgins Trust","6600"
"Marilynne Robinson","1084"
"Tobias Wolff","976"
"Lori Schiller","4582"
"Heather Graham","2271"
"John Helfers","9463"
"William Safire","1329"
"Gabrielle De Cuir","3365"
"Norma Smalley","14925"
"Patricia D Cornwell","226"
"Charles Dickenson","1817"
"Peter Mansfield","4530"
"Merebeth Switzer","11124"
"G. S. Fraser","13291"
"Meredith Webber","2664"
"Helen Colijn","7918"
"I. M. Peeved","12423"
"Paul Mantell","12735"
"Arnold Lobel","5522"
"Anonymous Teenager","1393"
"Jack Gaver","8773"
"Rachel Harris","153"
"Marisol","7849"
"Dakota Hamilton","11846"
"Geoff Ryman","1664"
"Anna Malyschewa","6865"
"Karen Rispin","9244"
"Mary Lynn Baxter","6931"
"Ib Melchior","15139"
"Judy Tatchell","8874"
"Kenzaburo Oé","13538"
"Donna; Donna Unangst Unangst","13653"
"James Roy Newman","10868"
"Slavomir Rawicz","5604"
"Teresa McClain Watson","12606"
"Peter Bradshaw","7187"
"Walter Maria Guggenheimer","15558"
"Ben Starnes","13095"
"Kim Mclarin","14436"
"N. Curtis","9777"
"Jennifer Lauck","724"
"Brenda Giuliano","13158"
"Giuliana Peluchi","12768"
"Lewis Burke Frumkes","9803"
"Francine Pascal","2713"
"Emmanuel Carrère","10267"
"Jane Kirkpatrick","1243"
"Daniel Butler","15374"
"Anitra Sheen","12661"
"Patrick Robinson","1300"
"Barbara Deighton","15234"
"E.D. Hirsch Jr.","4333"
"Idries Shah","6861"
"Alexander Trocchi","9099"
"Frieda Harris","11689"
"Nora Levin","14444"
"Mary Kirchoff","15489"
"Denis Pethebridge","9550"
"Augustine","12732"
"Friedrich Griese (Übers.)","15562"
"Matthew Pinto","12785"
"Shelomoh Di-Nur","4935"
"Kathleen Keating","12837"
"Dreikurs","11993"
"Jean Van Hamme","764"
"Fran Gare","10900"
"Heike Hohlbein","6787"
"Patricia Hern","11728"
"Brian Froud","9369"
"Charles E. Rosenberg","10232"
"Karl Edward Wagner","2012"
"Darwin Porter","13104"
"E T A Hoffmann","6690"
"Stephanie Schaffer-de Vries","11049"
"John E. Douglas","6837"
"Guillermo Cabrena Infante","5905"
"Woody Allen","10602"
"Tony Hope","3023"
"Ippy Patterson","8705"
"Editors Of Prevention Health Books","14309"
"Lorin Michelle Biederman","12569"
"Andre Franquin","14180"
"Christoph Göhler","9976"
"Stephen Krensky","12980"
"Margaret Eleanor Atwood","2834"
"Brian Aldiss","3698"
"L. P. Hartley","13225"
"Shelley Smith","5386"
"Jack; Hansen","14129"
"Lois Dick","11359"
"H. Jerome Freiberg","10470"
"Sabrina Fox","15545"
"Richard M. Stallman","3561"
"Christina Kingston","10364"
"Tom LaPadula","12143"
"Je","13009"
"Derek Nelson","8453"
"Melanie Munnell","4413"
"Mj Rose","8685"
"Charles H. Buck","6359"
"Douglas Niles","5926"
"Barbara Pym","6377"
"David Hampshire","12585"
"Paul Auster","1086"
"Michael Panofsky","45"
"Tilden Edwards","494"
"Phyllis Richman","4381"
"Jason Little","11752"
"Leon Stilman","2802"
"Claudia Arp","15001"
"Michael DiMercurio","1304"
"Darian North","14633"
"Rex Warner","10202"
"Ann Howard Creel","13077"
"Dana Fuller Ross","3020"
"Dana Stabenow","1730"
"Erik Blegvad","14996"
"Sheldon Siegel","7372"
"Laurie Abkemeier","8397"
"Mark Beckloff","5314"
"Eric Flint","3077"
"Michael Mason","4034"
"Thierry Soufflard","9790"
"Nguyen Thi Hop","6657"
"Paul Krassner","7472"
"Ken Stanton","10811"
"Don Porter","2756"
"Robb Forman Dew","3226"
"Carole Matthews","863"
"Richard Craze","3351"
"Robert Goldsborough","3400"
"Dean Hughes","4672"
"Grant Taylor","7674"
"Joseph Francis Fletcher","6650"
"Paul Ferrini","13770"
"Lance Gould","8572"
"Don Wade","13486"
"Margaret Pargeter","11662"
"Thomas Mohr","5910"
"Bill Thomas","10113"
"Fiona Walker","4347"
"Nigel Pennick","15037"
"Susan Hubble Pitcairn","10499"
"Herbert S Zim","14780"
"Andrew Matzner","12186"
"Mordecai Richler","44"
"Elsie Clews Parsons","5543"
"Aaron T. Beck","8764"
"T.G. Henry James","7408"
"Robert L. Saucy","14880"
"Benjamin Zander","6279"
"Denise Linn","4167"
"Heike Geißler","3837"
"Lisa Heron","2785"
"Donna Tartt","254"
"Dick Lochte","14589"
"Alice Gray","1594"
"Bill Bryson","1234"
"Christopher Ricks","4585"
"Edward Dayton","11245"
"Alan Moore","293"
"Doug Richardson","7079"
"Gloria Meier","3492"
"Fiona; Fiona Gilsenan (Editor) Gilsenan","14867"
"William Stadiem","10910"
"Emily Carmichael","4136"
"Ralph M. McInerny","7952"
"U.S. Department Of Labor","10897"
"Donald F. Kettl","102"
"Tanith Lee","921"
"Elizabeth Pope","8984"
"Susan Stamberg","12011"
"Tina Wainscott","4606"
"Rosamund Stone Zander","6278"
"Victor Navasky","13434"
"Joyce Wilson","2102"
"Janet Luhrs","2892"
"Martin Green","1777"
"Susan Dunlap","5130"
"John Coyne","13444"
"Meagan McKinney","5594"
"Lisa Smedman","2523"
"Robert L. Forward","7173"
"Alan Cumyn","11855"
"Judith Herrin","9100"
"Vladimir Radunsky","4262"
"Harry H. Harrison Jr.","5147"
"Jacqueline Park","4731"
"Carlo A. Michelini","9109"
"Arthur Byron Cover","2499"
"Jurt W. Donsbach","2370"
"Walter Pruncel","4818"
"Byron Preiss","9044"
"Michael Stern","5947"
"William Smart","14967"
"Amanda Foreman","9018"
"A.S. Byatt","277"
"Ian Livingstone","4108"
"Bari Wood","1219"
"William Heffernan","4985"
"Karen Jerome","4074"
"John Telford","14968"
"Libby Schmais","11274"
"Victor Kelleher","5864"
"Anna Maria Ortese","3038"
"Swain Wolfe","15508"
"Michael Larvey","7853"
"Arthur M Schlesinger","5656"
"Salvatore Murdocca","11121"
"Lila Abu-Lughod","10963"
"Michio Kaku","4148"
